timestamp,meter_type,usage,unit
2024-03-08 22:00:00,water,15.774,L
2024-03-08 23:00:00,electricity,1.208,kWh
2024-03-08 23:00:00,water,25.785,L
2024-03-09 00:00:00,electricity,0.404,kWh
2024-03-09 00:00:00,water,4.41,L
2024-03-09 01:00:00,electricity,0.476,kWh
2024-03-09 01:00:00,water,3.732,L
2024-03-09 02:00:00,electricity,0.418,kWh
2024-03-09 02:00:00,water,4.236,L
2024-03-09 03:00:00,electricity,0.415,kWh
2024-03-09 03:00:00,water,3.498,L
2024-03-09 04:00:00,electricity,0.391,kWh
2024-03-09 04:00:00,water,3.68,L
2024-03-09 05:00:00,electricity,0.45,kWh
2024-03-09 05:00:00,water,4.601,L
2024-03-09 06:00:00,electricity,1.694,kWh
2024-03-09 06:00:00,water,56.592,L
2024-03-09 07:00:00,electricity,1.254,kWh
2024-03-09 07:00:00,water,45.374,L
2024-03-09 08:00:00,electricity,1.407,kWh
2024-03-09 08:00:00,water,58.056,L
2024-03-09 09:00:00,electricity,1.602,kWh
2024-03-09 09:00:00,water,57.948,L
2024-03-09 10:00:00,electricity,1.071,kWh
2024-03-09 10:00:00,water,26.765,L
2024-03-09 11:00:00,electricity,1.129,kWh
2024-03-09 11:00:00,water,23.44,L
2024-03-09 12:00:00,electricity,0.965,kWh
2024-03-09 12:00:00,water,22.216,L
2024-03-09 13:00:00,electricity,1.126,kWh
2024-03-09 13:00:00,water,26.335,L
2024-03-09 14:00:00,electricity,1.06,kWh
2024-03-09 14:00:00,water,23.739,L
2024-03-09 15:00:00,electricity,1.186,kWh
2024-03-09 15:00:00,water,21.294,L
2024-03-09 16:00:00,electricity,1.208,kWh
2024-03-09 16:00:00,water,26.643,L
2024-03-09 17:00:00,electricity,2.447,kWh
2024-03-09 17:00:00,water,49.883,L
2024-03-09 18:00:00,electricity,2.057,kWh
2024-03-09 18:00:00,water,48.767,L
2024-03-09 19:00:00,electricity,2.007,kWh
2024-03-09 19:00:00,water,49.791,L
2024-03-09 20:00:00,electricity,1.982,kWh
2024-03-09 20:00:00,water,42.487,L
2024-03-09 21:00:00,electricity,1.875,kWh
2024-03-09 21:00:00,water,27.398,L
2024-03-09 22:00:00,electricity,1.117,kWh
2024-03-09 22:00:00,water,121.619,L
2024-03-09 23:00:00,electricity,1.048,kWh
2024-03-09 23:00:00,water,28.567,L
2024-03-10 00:00:00,electricity,0.439,kWh
2024-03-10 00:00:00,water,4.495,L
2024-03-10 01:00:00,electricity,0.489,kWh
2024-03-10 01:00:00,water,4.002,L
2024-03-10 02:00:00,electricity,0.389,kWh
2024-03-10 02:00:00,water,4.3,L
2024-03-10 03:00:00,electricity,0.481,kWh
2024-03-10 03:00:00,water,3.904,L
2024-03-10 04:00:00,electricity,0.489,kWh
2024-03-10 04:00:00,water,4.394,L
2024-03-10 05:00:00,electricity,0.427,kWh
2024-03-10 05:00:00,water,4.086,L
2024-03-10 06:00:00,electricity,1.106,kWh
2024-03-10 06:00:00,water,58.594,L
2024-03-10 07:00:00,electricity,1.319,kWh
2024-03-10 07:00:00,water,58.407,L
2024-03-10 08:00:00,electricity,1.586,kWh
2024-03-10 08:00:00,water,51.8,L
2024-03-10 09:00:00,electricity,1.401,kWh
2024-03-10 09:00:00,water,62.059,L
2024-03-10 10:00:00,electricity,0.972,kWh
2024-03-10 10:00:00,water,23.287,L
2024-03-10 11:00:00,electricity,1.025,kWh
2024-03-10 11:00:00,water,21.99,L
2024-03-10 12:00:00,electricity,1.171,kWh
2024-03-10 12:00:00,water,26.507,L
2024-03-10 13:00:00,electricity,1.139,kWh
2024-03-10 13:00:00,water,19.889,L
2024-03-10 14:00:00,electricity,1.054,kWh
2024-03-10 14:00:00,water,22.214,L
2024-03-10 15:00:00,electricity,1.04,kWh
2024-03-10 15:00:00,water,26.286,L
2024-03-10 16:00:00,electricity,1.038,kWh
2024-03-10 16:00:00,water,24.286,L
2024-03-10 17:00:00,electricity,1.765,kWh
2024-03-10 17:00:00,water,48.47,L
2024-03-10 18:00:00,electricity,2.258,kWh
2024-03-10 18:00:00,water,50.218,L
2024-03-10 19:00:00,electricity,1.881,kWh
2024-03-10 19:00:00,water,49.8,L
2024-03-10 20:00:00,electricity,2.181,kWh
2024-03-10 20:00:00,water,39.878,L
2024-03-10 21:00:00,electricity,2.24,kWh
2024-03-10 21:00:00,water,28.024,L
2024-03-10 22:00:00,electricity,1.188,kWh
2024-03-10 22:00:00,water,34.924,L
2024-03-10 23:00:00,electricity,4.591,kWh
2024-03-10 23:00:00,water,26.936,L
2024-03-11 00:00:00,electricity,0.549,kWh
2024-03-11 00:00:00,water,2.885,L
2024-03-11 01:00:00,electricity,0.527,kWh
2024-03-11 01:00:00,water,2.805,L
2024-03-11 02:00:00,electricity,0.48,kWh
2024-03-11 02:00:00,water,2.969,L
2024-03-11 03:00:00,electricity,0.545,kWh
2024-03-11 03:00:00,water,2.79,L
2024-03-11 04:00:00,electricity,0.466,kWh
2024-03-11 04:00:00,water,3.175,L
2024-03-11 05:00:00,electricity,0.591,kWh
2024-03-11 05:00:00,water,3.071,L
2024-03-11 06:00:00,electricity,1.636,kWh
2024-03-11 06:00:00,water,49.177,L
2024-03-11 07:00:00,electricity,1.751,kWh
2024-03-11 07:00:00,water,39.325,L
2024-03-11 08:00:00,electricity,1.765,kWh
2024-03-11 08:00:00,water,43.162,L
2024-03-11 09:00:00,electricity,1.672,kWh
2024-03-11 09:00:00,water,43.781,L
2024-03-11 10:00:00,electricity,1.397,kWh
2024-03-11 10:00:00,water,18.984,L
2024-03-11 11:00:00,electricity,1.257,kWh
2024-03-11 11:00:00,water,16.287,L
2024-03-11 12:00:00,electricity,1.435,kWh
2024-03-11 12:00:00,water,19.978,L
2024-03-11 13:00:00,electricity,1.142,kWh
2024-03-11 13:00:00,water,20.563,L
2024-03-11 14:00:00,electricity,1.337,kWh
2024-03-11 14:00:00,water,15.864,L
2024-03-11 15:00:00,electricity,1.576,kWh
2024-03-11 15:00:00,water,16.94,L
2024-03-11 16:00:00,electricity,1.188,kWh
2024-03-11 16:00:00,water,16.851,L
2024-03-11 17:00:00,electricity,2.215,kWh
2024-03-11 17:00:00,water,49.346,L
2024-03-11 18:00:00,electricity,2.498,kWh
2024-03-11 18:00:00,water,35.565,L
2024-03-11 19:00:00,electricity,2.419,kWh
2024-03-11 19:00:00,water,45.049,L
2024-03-11 20:00:00,electricity,2.459,kWh
2024-03-11 20:00:00,water,31.8,L
2024-03-11 21:00:00,electricity,2.492,kWh
2024-03-11 21:00:00,water,19.828,L
2024-03-11 22:00:00,electricity,1.404,kWh
2024-03-11 22:00:00,water,20.646,L
2024-03-11 23:00:00,electricity,1.466,kWh
2024-03-11 23:00:00,water,20.217,L
2024-03-12 00:00:00,electricity,0.55,kWh
2024-03-12 00:00:00,water,2.904,L
2024-03-12 01:00:00,electricity,0.515,kWh
2024-03-12 01:00:00,water,2.745,L
2024-03-12 02:00:00,electricity,0.564,kWh
2024-03-12 02:00:00,water,2.705,L
2024-03-12 03:00:00,electricity,0.628,kWh
2024-03-12 03:00:00,water,3.417,L
2024-03-12 04:00:00,electricity,0.521,kWh
2024-03-12 04:00:00,water,3.441,L
2024-03-12 05:00:00,electricity,0.477,kWh
2024-03-12 05:00:00,water,3.342,L
2024-03-12 06:00:00,electricity,1.906,kWh
2024-03-12 06:00:00,water,47.83,L
2024-03-12 07:00:00,electricity,1.695,kWh
2024-03-12 07:00:00,water,45.501,L
2024-03-12 08:00:00,electricity,1.343,kWh
2024-03-12 08:00:00,water,42.316,L
2024-03-12 09:00:00,electricity,1.861,kWh
2024-03-12 09:00:00,water,39.853,L
2024-03-12 10:00:00,electricity,1.249,kWh
2024-03-12 10:00:00,water,18.784,L
2024-03-12 11:00:00,electricity,1.308,kWh
2024-03-12 11:00:00,water,15.465,L
2024-03-12 12:00:00,electricity,1.364,kWh
2024-03-12 12:00:00,water,15.853,L
2024-03-12 13:00:00,electricity,1.345,kWh
2024-03-12 13:00:00,water,20.49,L
2024-03-12 14:00:00,electricity,1.414,kWh
2024-03-12 14:00:00,water,22.105,L
2024-03-12 15:00:00,electricity,1.263,kWh
2024-03-12 15:00:00,water,18.85,L
2024-03-12 16:00:00,electricity,1.388,kWh
2024-03-12 16:00:00,water,20.39,L
2024-03-12 17:00:00,electricity,2.314,kWh
2024-03-12 17:00:00,water,36.394,L
2024-03-12 18:00:00,electricity,2.552,kWh
2024-03-12 18:00:00,water,31.48,L
2024-03-12 19:00:00,electricity,2.522,kWh
2024-03-12 19:00:00,water,40.255,L
2024-03-12 20:00:00,electricity,2.154,kWh
2024-03-12 20:00:00,water,40.062,L
2024-03-12 21:00:00,electricity,2.634,kWh
2024-03-12 21:00:00,water,22.694,L
2024-03-12 22:00:00,electricity,1.249,kWh
2024-03-12 22:00:00,water,21.846,L
2024-03-12 23:00:00,electricity,1.427,kWh
2024-03-12 23:00:00,water,25.098,L
2024-03-13 00:00:00,electricity,0.547,kWh
2024-03-13 00:00:00,water,2.645,L
2024-03-13 01:00:00,electricity,0.625,kWh
2024-03-13 01:00:00,water,2.721,L
2024-03-13 02:00:00,electricity,0.516,kWh
2024-03-13 02:00:00,water,2.637,L
2024-03-13 03:00:00,electricity,0.51,kWh
2024-03-13 03:00:00,water,3.031,L
2024-03-13 04:00:00,electricity,0.527,kWh
2024-03-13 04:00:00,water,2.608,L
2024-03-13 05:00:00,electricity,0.512,kWh
2024-03-13 05:00:00,water,2.754,L
2024-03-13 06:00:00,electricity,1.853,kWh
2024-03-13 06:00:00,water,41.189,L
2024-03-13 07:00:00,electricity,1.439,kWh
2024-03-13 07:00:00,water,43.593,L
2024-03-13 08:00:00,electricity,1.535,kWh
2024-03-13 08:00:00,water,36.968,L
2024-03-13 09:00:00,electricity,1.533,kWh
2024-03-13 09:00:00,water,45.471,L
2024-03-13 10:00:00,electricity,1.445,kWh
2024-03-13 10:00:00,water,20.694,L
2024-03-13 11:00:00,electricity,1.546,kWh
2024-03-13 11:00:00,water,18.293,L
2024-03-13 12:00:00,electricity,1.306,kWh
2024-03-13 12:00:00,water,21.329,L
2024-03-13 13:00:00,electricity,1.298,kWh
2024-03-13 13:00:00,water,20.881,L
2024-03-13 14:00:00,electricity,1.329,kWh
2024-03-13 14:00:00,water,19.68,L
2024-03-13 15:00:00,electricity,1.473,kWh
2024-03-13 15:00:00,water,18.161,L
2024-03-13 16:00:00,electricity,1.198,kWh
2024-03-13 16:00:00,water,18.049,L
2024-03-13 17:00:00,electricity,2.433,kWh
2024-03-13 17:00:00,water,40.937,L
2024-03-13 18:00:00,electricity,2.608,kWh
2024-03-13 18:00:00,water,35.737,L
2024-03-13 19:00:00,electricity,2.495,kWh
2024-03-13 19:00:00,water,29.029,L
2024-03-13 20:00:00,electricity,2.421,kWh
2024-03-13 20:00:00,water,39.714,L
2024-03-13 21:00:00,electricity,2.614,kWh
2024-03-13 21:00:00,water,19.446,L
2024-03-13 22:00:00,electricity,0.963,kWh
2024-03-13 22:00:00,water,19.902,L
2024-03-13 23:00:00,electricity,1.409,kWh
2024-03-13 23:00:00,water,22.501,L
2024-03-14 00:00:00,electricity,0.493,kWh
2024-03-14 00:00:00,water,2.966,L
2024-03-14 01:00:00,electricity,0.431,kWh
2024-03-14 01:00:00,water,2.492,L
2024-03-14 02:00:00,electricity,0.555,kWh
2024-03-14 02:00:00,water,3.06,L
2024-03-14 03:00:00,electricity,0.601,kWh
2024-03-14 03:00:00,water,3.348,L
2024-03-14 04:00:00,electricity,0.521,kWh
2024-03-14 04:00:00,water,2.594,L
2024-03-14 05:00:00,electricity,0.578,kWh
2024-03-14 05:00:00,water,3.458,L
2024-03-14 06:00:00,electricity,1.993,kWh
2024-03-14 06:00:00,water,36.575,L
2024-03-14 07:00:00,electricity,1.942,kWh
2024-03-14 07:00:00,water,56.434,L
2024-03-14 08:00:00,electricity,1.997,kWh
2024-03-14 08:00:00,water,42.779,L
2024-03-14 09:00:00,electricity,1.843,kWh
2024-03-14 09:00:00,water,45.786,L
2024-03-14 10:00:00,electricity,1.33,kWh
2024-03-14 10:00:00,water,13.913,L
2024-03-14 11:00:00,electricity,1.109,kWh
2024-03-14 11:00:00,water,17.866,L
2024-03-14 12:00:00,electricity,1.288,kWh
2024-03-14 12:00:00,water,18.494,L
2024-03-14 13:00:00,electricity,1.209,kWh
2024-03-14 13:00:00,water,17.814,L
2024-03-14 14:00:00,electricity,1.607,kWh
2024-03-14 14:00:00,water,16.784,L
2024-03-14 15:00:00,electricity,1.297,kWh
2024-03-14 15:00:00,water,15.955,L
2024-03-14 16:00:00,electricity,1.336,kWh
2024-03-14 16:00:00,water,20.442,L
2024-03-14 17:00:00,electricity,2.507,kWh
2024-03-14 17:00:00,water,37.639,L
2024-03-14 18:00:00,electricity,2.386,kWh
2024-03-14 18:00:00,water,44.433,L
2024-03-14 19:00:00,electricity,2.779,kWh
2024-03-14 19:00:00,water,35.131,L
2024-03-14 20:00:00,electricity,2.228,kWh
2024-03-14 20:00:00,water,35.543,L
2024-03-14 21:00:00,electricity,2.422,kWh
2024-03-14 21:00:00,water,24.702,L
2024-03-14 22:00:00,electricity,1.222,kWh
2024-03-14 22:00:00,water,18.118,L
2024-03-14 23:00:00,electricity,1.146,kWh
2024-03-14 23:00:00,water,19.224,L
2024-03-15 00:00:00,electricity,0.496,kWh
2024-03-15 00:00:00,water,3.395,L
2024-03-15 01:00:00,electricity,0.526,kWh
2024-03-15 01:00:00,water,2.578,L
2024-03-15 02:00:00,electricity,0.505,kWh
2024-03-15 02:00:00,water,2.345,L
2024-03-15 03:00:00,electricity,0.491,kWh
2024-03-15 03:00:00,water,3.673,L
2024-03-15 04:00:00,electricity,0.454,kWh
2024-03-15 04:00:00,water,2.498,L
2024-03-15 05:00:00,electricity,0.524,kWh
2024-03-15 05:00:00,water,3.066,L
2024-03-15 06:00:00,electricity,1.458,kWh
2024-03-15 06:00:00,water,45.373,L
2024-03-15 07:00:00,electricity,1.846,kWh
2024-03-15 07:00:00,water,29.823,L
2024-03-15 08:00:00,electricity,1.73,kWh
2024-03-15 08:00:00,water,43.556,L
2024-03-15 09:00:00,electricity,1.466,kWh
2024-03-15 09:00:00,water,47.421,L
2024-03-15 10:00:00,electricity,1.279,kWh
2024-03-15 10:00:00,water,18.765,L
2024-03-15 11:00:00,electricity,1.221,kWh
2024-03-15 11:00:00,water,19.952,L
2024-03-15 12:00:00,electricity,1.362,kWh
2024-03-15 12:00:00,water,17.163,L
2024-03-15 13:00:00,electricity,1.497,kWh
2024-03-15 13:00:00,water,19.539,L
2024-03-15 14:00:00,electricity,1.072,kWh
2024-03-15 14:00:00,water,16.511,L
2024-03-15 15:00:00,electricity,1.335,kWh
2024-03-15 15:00:00,water,14.953,L
2024-03-15 16:00:00,electricity,1.299,kWh
2024-03-15 16:00:00,water,15.197,L
2024-03-15 17:00:00,electricity,2.536,kWh
2024-03-15 17:00:00,water,30.921,L
2024-03-15 18:00:00,electricity,2.427,kWh
2024-03-15 18:00:00,water,42.043,L
2024-03-15 19:00:00,electricity,2.197,kWh
2024-03-15 19:00:00,water,30.684,L
2024-03-15 20:00:00,electricity,2.3,kWh
2024-03-15 20:00:00,water,38.733,L
2024-03-15 21:00:00,electricity,2.187,kWh
2024-03-15 21:00:00,water,21.782,L
2024-03-15 22:00:00,electricity,1.462,kWh
2024-03-15 22:00:00,water,22.223,L
2024-03-15 23:00:00,electricity,1.323,kWh
2024-03-15 23:00:00,water,26.182,L
2024-03-16 00:00:00,electricity,0.514,kWh
2024-03-16 00:00:00,water,3.695,L
2024-03-16 01:00:00,electricity,0.429,kWh
2024-03-16 01:00:00,water,4.186,L
2024-03-16 02:00:00,electricity,0.401,kWh
2024-03-16 02:00:00,water,3.918,L
2024-03-16 03:00:00,electricity,0.367,kWh
2024-03-16 03:00:00,water,3.829,L
2024-03-16 04:00:00,electricity,0.354,kWh
2024-03-16 04:00:00,water,4.976,L
2024-03-16 05:00:00,electricity,0.364,kWh
2024-03-16 05:00:00,water,3.225,L
2024-03-16 06:00:00,electricity,1.442,kWh
2024-03-16 06:00:00,water,67.55,L
2024-03-16 07:00:00,electricity,1.475,kWh
2024-03-16 07:00:00,water,63.108,L
2024-03-16 08:00:00,electricity,1.182,kWh
2024-03-16 08:00:00,water,55.134,L
2024-03-16 09:00:00,electricity,1.53,kWh
2024-03-16 09:00:00,water,69.938,L
2024-03-16 10:00:00,electricity,1.028,kWh
2024-03-16 10:00:00,water,18.211,L
2024-03-16 11:00:00,electricity,1.096,kWh
2024-03-16 11:00:00,water,21.935,L
2024-03-16 12:00:00,electricity,1.254,kWh
2024-03-16 12:00:00,water,20.007,L
2024-03-16 13:00:00,electricity,1.177,kWh
2024-03-16 13:00:00,water,24.557,L
2024-03-16 14:00:00,electricity,1.051,kWh
2024-03-16 14:00:00,water,20.275,L
2024-03-16 15:00:00,electricity,0.984,kWh
2024-03-16 15:00:00,water,24.616,L
2024-03-16 16:00:00,electricity,0.848,kWh
2024-03-16 16:00:00,water,22.876,L
2024-03-16 17:00:00,electricity,1.804,kWh
2024-03-16 17:00:00,water,45.946,L
2024-03-16 18:00:00,electricity,1.903,kWh
2024-03-16 18:00:00,water,51.024,L
2024-03-16 19:00:00,electricity,1.752,kWh
2024-03-16 19:00:00,water,47.179,L
2024-03-16 20:00:00,electricity,1.918,kWh
2024-03-16 20:00:00,water,42.381,L
2024-03-16 21:00:00,electricity,1.959,kWh
2024-03-16 21:00:00,water,39.083,L
2024-03-16 22:00:00,electricity,1.056,kWh
2024-03-16 22:00:00,water,27.54,L
2024-03-16 23:00:00,electricity,1.01,kWh
2024-03-16 23:00:00,water,21.466,L
2024-03-17 00:00:00,electricity,4.741,kWh
2024-03-17 00:00:00,water,3.506,L
2024-03-17 01:00:00,electricity,0.451,kWh
2024-03-17 01:00:00,water,3.307,L
2024-03-17 02:00:00,electricity,0.385,kWh
2024-03-17 02:00:00,water,4.287,L
2024-03-17 03:00:00,electricity,0.493,kWh
2024-03-17 03:00:00,water,4.051,L
2024-03-17 04:00:00,electricity,0.428,kWh
2024-03-17 04:00:00,water,4.087,L
2024-03-17 05:00:00,electricity,0.433,kWh
2024-03-17 05:00:00,water,3.727,L
2024-03-17 06:00:00,electricity,1.503,kWh
2024-03-17 06:00:00,water,56.539,L
2024-03-17 07:00:00,electricity,1.437,kWh
2024-03-17 07:00:00,water,55.896,L
2024-03-17 08:00:00,electricity,1.538,kWh
2024-03-17 08:00:00,water,57.93,L
2024-03-17 09:00:00,electricity,1.444,kWh
2024-03-17 09:00:00,water,64.364,L
2024-03-17 10:00:00,electricity,1.014,kWh
2024-03-17 10:00:00,water,24.344,L
2024-03-17 11:00:00,electricity,1.119,kWh
2024-03-17 11:00:00,water,24.804,L
2024-03-17 12:00:00,electricity,0.956,kWh
2024-03-17 12:00:00,water,24.803,L
2024-03-17 13:00:00,electricity,1.092,kWh
2024-03-17 13:00:00,water,25.884,L
2024-03-17 14:00:00,electricity,1.076,kWh
2024-03-17 14:00:00,water,24.209,L
2024-03-17 15:00:00,electricity,1.058,kWh
2024-03-17 15:00:00,water,24.408,L
2024-03-17 16:00:00,electricity,1.066,kWh
2024-03-17 16:00:00,water,26.738,L
2024-03-17 17:00:00,electricity,1.578,kWh
2024-03-17 17:00:00,water,44.859,L
2024-03-17 18:00:00,electricity,1.837,kWh
2024-03-17 18:00:00,water,43.744,L
2024-03-17 19:00:00,electricity,1.962,kWh
2024-03-17 19:00:00,water,41.812,L
2024-03-17 20:00:00,electricity,1.975,kWh
2024-03-17 20:00:00,water,49.82,L
2024-03-17 21:00:00,electricity,1.744,kWh
2024-03-17 21:00:00,water,22.743,L
2024-03-17 22:00:00,electricity,1.217,kWh
2024-03-17 22:00:00,water,30.872,L
2024-03-17 23:00:00,electricity,0.986,kWh
2024-03-17 23:00:00,water,28.867,L
2024-03-18 00:00:00,electricity,0.579,kWh
2024-03-18 00:00:00,water,3.408,L
2024-03-18 01:00:00,electricity,0.551,kWh
2024-03-18 01:00:00,water,2.758,L
2024-03-18 02:00:00,electricity,0.494,kWh
2024-03-18 02:00:00,water,2.927,L
2024-03-18 03:00:00,electricity,0.622,kWh
2024-03-18 03:00:00,water,3.404,L
2024-03-18 04:00:00,electricity,0.465,kWh
2024-03-18 04:00:00,water,3.498,L
2024-03-18 05:00:00,electricity,0.577,kWh
2024-03-18 05:00:00,water,2.755,L
2024-03-18 06:00:00,electricity,1.888,kWh
2024-03-18 06:00:00,water,45.982,L
2024-03-18 07:00:00,electricity,1.601,kWh
2024-03-18 07:00:00,water,46.59,L
2024-03-18 08:00:00,electricity,1.955,kWh
2024-03-18 08:00:00,water,47.018,L
2024-03-18 09:00:00,electricity,1.673,kWh
2024-03-18 09:00:00,water,43.582,L
2024-03-18 10:00:00,electricity,1.358,kWh
2024-03-18 10:00:00,water,20.768,L
2024-03-18 11:00:00,electricity,1.354,kWh
2024-03-18 11:00:00,water,13.918,L
2024-03-18 12:00:00,electricity,1.302,kWh
2024-03-18 12:00:00,water,17.09,L
2024-03-18 13:00:00,electricity,1.427,kWh
2024-03-18 13:00:00,water,18.968,L
2024-03-18 14:00:00,electricity,1.425,kWh
2024-03-18 14:00:00,water,18.988,L
2024-03-18 15:00:00,electricity,1.089,kWh
2024-03-18 15:00:00,water,20.922,L
2024-03-18 16:00:00,electricity,1.492,kWh
2024-03-18 16:00:00,water,20.588,L
2024-03-18 17:00:00,electricity,1.981,kWh
2024-03-18 17:00:00,water,36.215,L
2024-03-18 18:00:00,electricity,2.621,kWh
2024-03-18 18:00:00,water,43.349,L
2024-03-18 19:00:00,electricity,2.644,kWh
2024-03-18 19:00:00,water,34.287,L
2024-03-18 20:00:00,electricity,2.117,kWh
2024-03-18 20:00:00,water,41.689,L
2024-03-18 21:00:00,electricity,2.278,kWh
2024-03-18 21:00:00,water,27.388,L
2024-03-18 22:00:00,electricity,1.174,kWh
2024-03-18 22:00:00,water,25.78,L
2024-03-18 23:00:00,electricity,1.292,kWh
2024-03-18 23:00:00,water,22.786,L
2024-03-19 00:00:00,electricity,0.512,kWh
2024-03-19 00:00:00,water,2.881,L
2024-03-19 01:00:00,electricity,0.569,kWh
2024-03-19 01:00:00,water,2.45,L
2024-03-19 02:00:00,electricity,0.597,kWh
2024-03-19 02:00:00,water,3.112,L
2024-03-19 03:00:00,electricity,0.602,kWh
2024-03-19 03:00:00,water,2.599,L
2024-03-19 04:00:00,electricity,0.498,kWh
2024-03-19 04:00:00,water,2.714,L
2024-03-19 05:00:00,electricity,0.517,kWh
2024-03-19 05:00:00,water,2.571,L
2024-03-19 06:00:00,electricity,1.427,kWh
2024-03-19 06:00:00,water,42.514,L
2024-03-19 07:00:00,electricity,1.578,kWh
2024-03-19 07:00:00,water,44.849,L
2024-03-19 08:00:00,electricity,1.882,kWh
2024-03-19 08:00:00,water,46.478,L
2024-03-19 09:00:00,electricity,1.993,kWh
2024-03-19 09:00:00,water,41.757,L
2024-03-19 10:00:00,electricity,1.157,kWh
2024-03-19 10:00:00,water,20.31,L
2024-03-19 11:00:00,electricity,1.242,kWh
2024-03-19 11:00:00,water,17.55,L
2024-03-19 12:00:00,electricity,1.317,kWh
2024-03-19 12:00:00,water,16.299,L
2024-03-19 13:00:00,electricity,1.357,kWh
2024-03-19 13:00:00,water,18.489,L
2024-03-19 14:00:00,electricity,1.213,kWh
2024-03-19 14:00:00,water,22.241,L
2024-03-19 15:00:00,electricity,1.376,kWh
2024-03-19 15:00:00,water,18.724,L
2024-03-19 16:00:00,electricity,1.257,kWh
2024-03-19 16:00:00,water,17.216,L
2024-03-19 17:00:00,electricity,2.373,kWh
2024-03-19 17:00:00,water,30.626,L
2024-03-19 18:00:00,electricity,2.506,kWh
2024-03-19 18:00:00,water,36.513,L
2024-03-19 19:00:00,electricity,2.378,kWh
2024-03-19 19:00:00,water,38.557,L
2024-03-19 20:00:00,electricity,2.272,kWh
2024-03-19 20:00:00,water,35.756,L
2024-03-19 21:00:00,electricity,2.35,kWh
2024-03-19 21:00:00,water,18.003,L
2024-03-19 22:00:00,electricity,1.308,kWh
2024-03-19 22:00:00,water,20.203,L
2024-03-19 23:00:00,electricity,1.271,kWh
2024-03-19 23:00:00,water,26.427,L
2024-03-20 00:00:00,electricity,0.514,kWh
2024-03-20 00:00:00,water,3.516,L
2024-03-20 01:00:00,electricity,0.612,kWh
2024-03-20 01:00:00,water,2.681,L
2024-03-20 02:00:00,electricity,0.558,kWh
2024-03-20 02:00:00,water,3.242,L
2024-03-20 03:00:00,electricity,0.512,kWh
2024-03-20 03:00:00,water,2.576,L
2024-03-20 04:00:00,electricity,0.565,kWh
2024-03-20 04:00:00,water,3.506,L
2024-03-20 05:00:00,electricity,0.51,kWh
2024-03-20 05:00:00,water,3.088,L
2024-03-20 06:00:00,electricity,1.917,kWh
2024-03-20 06:00:00,water,50.128,L
2024-03-20 07:00:00,electricity,1.779,kWh
2024-03-20 07:00:00,water,35.738,L
2024-03-20 08:00:00,electricity,1.698,kWh
2024-03-20 08:00:00,water,48.659,L
2024-03-20 09:00:00,electricity,1.793,kWh
2024-03-20 09:00:00,water,44.959,L
2024-03-20 10:00:00,electricity,1.113,kWh
2024-03-20 10:00:00,water,19.84,L
2024-03-20 11:00:00,electricity,1.171,kWh
2024-03-20 11:00:00,water,19.976,L
2024-03-20 12:00:00,electricity,1.162,kWh
2024-03-20 12:00:00,water,18.142,L
2024-03-20 13:00:00,electricity,1.339,kWh
2024-03-20 13:00:00,water,16.702,L
2024-03-20 14:00:00,electricity,1.549,kWh
2024-03-20 14:00:00,water,19.684,L
2024-03-20 15:00:00,electricity,1.615,kWh
2024-03-20 15:00:00,water,17.87,L
2024-03-20 16:00:00,electricity,1.404,kWh
2024-03-20 16:00:00,water,16.115,L
2024-03-20 17:00:00,electricity,2.495,kWh
2024-03-20 17:00:00,water,33.359,L
2024-03-20 18:00:00,electricity,1.948,kWh
